t|uc_0|ud|yd
9900|3.5e-05|no
9960|3.5e-05|no
10020|3.5e-05|no
10080|3.5e-05|no
10140|3.5e-05|no
10200|3.5e-05|no
10260|3.5e-05|no
10320|3.5e-05|no
10380|3.5e-05|no
10440|3.5e-05|no
10500|3.5e-05|no
10560|3.5e-05|no
10620|3.5e-05|no
10680|3.5e-05|no
10740|3.5e-05|no
10800|3.5e-05|no
10860|3.5e-05|no
10920|3.5e-05|no
10980|3.5e-05|no
11040|3.5e-05|no
11100|3.5e-05|no
11160|3.5e-05|no
11220|3.5e-05|no
11280|3.5e-05|no
11340|3.5e-05|no
11400|3.5e-05|no
11460|3.5e-05|no
11520|3.5e-05|no
11580|3.5e-05|no
11640|3.5e-05|no
11700|3.5e-05|no
11760|3.5e-05|no
11820|3.5e-05|no
11880|3.5e-05|no
11940|3.5e-05|no
12000|3.5e-05|no
12060|3.5e-05|no
12120|3.5e-05|no
12180|3.5e-05|no
12240|3.5e-05|no
12300|3.5e-05|no
12360|3.5e-05|no
12420|3.5e-05|no
12480|3.5e-05|no
12540|3.5e-05|no
12600|3.5e-05|no
12660|3.5e-05|no
12720|3.5e-05|no
12780|3.5e-05|no
12840|3.5e-05|no
12900|3.5e-05|no
12960|3.5e-05|no
13020|3.5e-05|no
13080|3.5e-05|no
13140|3.5e-05|no
13200|3.5e-05|no
13260|3.5e-05|no
13320|3.5e-05|no
13380|3.5e-05|no
13440|3.5e-05|no
13500|3.5e-05|no
13560|3.5e-05|no
13620|3.5e-05|no
13680|3.5e-05|no
13740|3.5e-05|no
13800|3.5e-05|no
13860|3.5e-05|no
13920|3.5e-05|no
13980|3.5e-05|no
14040|3.5e-05|no
14100|3.5e-05|no
14160|3.5e-05|no
14220|3.5e-05|no
14280|3.5e-05|no
14340|3.5e-05|no
14400|3.5e-05|no
14460|3.5e-05|no
14520|3.5e-05|no
14580|3.5e-05|no
14640|3.5e-05|no
14700|3.5e-05|no
14760|3.5e-05|no
14820|3.5e-05|no
14880|3.5e-05|no
14940|3.5e-05|no
15000|3.5e-05|no
15060|3.5e-05|no
15120|3.5e-05|no
15180|3.5e-05|no
15240|3.5e-05|no
15300|3.5e-05|no
15360|3.5e-05|no
15420|3.5e-05|no
15480|3.5e-05|no
15540|3.5e-05|no
15600|3.5e-05|no
15660|3.5e-05|no
15720|3.5e-05|no
15780|3.5e-05|no
15840|3.5e-05|no
15900|3.5e-05|no
15960|3.5e-05|no
16020|3.5e-05|no
16080|3.5e-05|no
16140|3.5e-05|no
16200|3.5e-05|no
16260|3.5e-05|no
16320|3.5e-05|no
16380|3.5e-05|no
16440|3.5e-05|no
16500|3.5e-05|no
16560|3.5e-05|no
16620|3.5e-05|no
16680|3.5e-05|no
16740|3.5e-05|no
16800|3.5e-05|no
16860|3.5e-05|no
16920|3.5e-05|no
16980|3.5e-05|no
17040|3.5e-05|no
17100|3.5e-05|no
17160|3.5e-05|no
17220|3.5e-05|no
17280|3.5e-05|no
17340|3.5e-05|no
17400|3.5e-05|no
17460|3.5e-05|no
17520|3.5e-05|no
17580|3.5e-05|no
17640|3.5e-05|no
17700|3.5e-05|no
17760|3.5e-05|no
17820|3.5e-05|no
17880|3.5e-05|no
17940|3.5e-05|no
18000|3.5e-05|no
18060|3.5e-05|no
18120|3.5e-05|no
18180|3.5e-05|no
18240|3.5e-05|no
18300|3.5e-05|no
18360|3.5e-05|no
18420|3.5e-05|no
18480|3.5e-05|no
18540|3.5e-05|no
18600|3.5e-05|ferm v13
18660|3.5e-05|no
18720|3.5e-05|no
18780|3.5e-05|no
18840|3.5e-05|no
18900|3.5e-05|no
18960|3.5e-05|no
19020|3.5e-05|no
19080|3.5e-05|no
19140|3.5e-05|no
19200|3.5e-05|no
19260|3.5e-05|no
19320|3.5e-05|no
19380|3.5e-05|no
19440|3.5e-05|no
19500|3.5e-05|no
19560|3.5e-05|no
19620|3.5e-05|no
19680|3.5e-05|no
19740|3.5e-05|no
19800|3.5e-05|ouvr v13
19860|3.5e-05|no
19920|3.5e-05|no
19980|3.5e-05|no
20040|3.5e-05|no
20100|3.5e-05|no
20160|3.5e-05|no
20220|3.5e-05|no
20280|3.5e-05|no
20340|3.5e-05|no
20400|3.5e-05|no
20460|3.5e-05|no
20520|3.5e-05|no
20580|3.5e-05|no
20640|3.5e-05|no
20700|3.5e-05|no
20760|3.5e-05|no
20820|3.5e-05|no
20880|3.5e-05|no
20940|3.5e-05|no
21000|3.5e-05|no
21060|3.5e-05|no
21120|3.5e-05|no
21180|3.5e-05|no
21240|3.5e-05|no
21300|3.5e-05|no
21360|3.5e-05|no
21420|3.5e-05|no
21480|3.5e-05|no
21540|3.5e-05|no
21600|3.5e-05|no
21660|3.5e-05|no
21720|3.5e-05|no
21780|3.5e-05|no
21840|3.5e-05|no
21900|3.5e-05|no
21960|3.5e-05|no
22020|3.5e-05|no
22080|3.5e-05|no
22140|3.5e-05|no
22200|3.5e-05|ferm v13
22260|3.5e-05|no
22320|3.5e-05|no
22380|3.5e-05|no
22440|3.5e-05|no
22500|3.5e-05|no
22560|3.5e-05|no
22620|3.5e-05|no
22680|3.5e-05|no
22740|3.5e-05|no
22800|3.5e-05|no
22860|3.5e-05|no
22920|3.5e-05|no
22980|3.5e-05|no
23040|3.5e-05|no
23100|3.5e-05|no
23160|3.5e-05|no
23220|3.5e-05|no
23280|3.5e-05|no
23340|3.5e-05|no
23400|3.5e-05|ouvr v13
23460|3.5e-05|no
23520|3.5e-05|no
23580|3.5e-05|no
23640|3.5e-05|no
23700|3.5e-05|no
23760|3.5e-05|no
23820|3.5e-05|no
23880|3.5e-05|no
23940|3.5e-05|no
24000|3.5e-05|no
24060|3.5e-05|no
24120|3.5e-05|no
24180|3.5e-05|no
24240|3.5e-05|no
24300|3.5e-05|no
24360|3.5e-05|no
24420|3.5e-05|no
24480|3.5e-05|no
24540|3.5e-05|no
24600|3.5e-05|no
24660|3.5e-05|no
24720|3.5e-05|no
24780|3.5e-05|no
24840|3.5e-05|no
24900|3.5e-05|no
24960|3.5e-05|no
25020|3.5e-05|no
25080|3.5e-05|no
25140|3.5e-05|no
25200|3.5e-05|no
25260|3.5e-05|no
25320|3.5e-05|no
25380|3.5e-05|no
25440|3.5e-05|no
25500|3.5e-05|no
25560|3.5e-05|no
25620|3.5e-05|no
25680|3.5e-05|no
25740|3.5e-05|no
25800|3.5e-05|ferm v13
25860|3.5e-05|no
25920|3.5e-05|no
25980|3.5e-05|no
26040|3.5e-05|no
26100|3.5e-05|no
26160|3.5e-05|no
26220|3.5e-05|no
26280|3.5e-05|no
26340|3.5e-05|no
26400|3.5e-05|no
26460|3.5e-05|no
26520|3.5e-05|no
26580|3.5e-05|no
26640|3.5e-05|no
26700|3.5e-05|no
26760|3.5e-05|no
26820|3.5e-05|no
26880|3.5e-05|no
26940|3.5e-05|no
27000|3.5e-05|ouvr v13
27060|3.5e-05|no
27120|3.5e-05|no
27180|3.5e-05|no
27240|3.5e-05|no
27300|3.5e-05|no
27360|3.5e-05|no
27420|3.5e-05|no
27480|3.5e-05|no
27540|3.5e-05|no
27600|3.5e-05|no
27660|3.5e-05|no
27720|3.5e-05|no
27780|3.5e-05|no
27840|3.5e-05|no
27900|3.5e-05|no
27960|3.5e-05|no
28020|3.5e-05|no
28080|3.5e-05|no
28140|3.5e-05|no
28200|3.5e-05|no
28260|3.5e-05|no
28320|3.5e-05|no
28380|3.5e-05|no
28440|3.5e-05|no
28500|3.5e-05|no
28560|3.5e-05|no
28620|3.5e-05|no
28680|3.5e-05|no
28740|3.5e-05|no
28800|3.5e-05|no
28860|3.5e-05|no
28920|3.5e-05|no
28980|3.5e-05|no
29040|3.5e-05|no
29100|3.5e-05|no
29160|3.5e-05|no
29220|3.5e-05|no
29280|3.5e-05|no
29340|3.5e-05|no
29400|3.5e-05|ferm v13
29460|3.5e-05|no
29520|3.5e-05|no
29580|3.5e-05|no
29640|3.5e-05|no
29700|3.5e-05|no
29760|3.5e-05|no
29820|3.5e-05|no
29880|3.5e-05|no
29940|3.5e-05|no
30000|3.5e-05|no
30060|3.5e-05|no
30120|3.5e-05|no
30180|3.5e-05|no
30240|3.5e-05|no
30300|3.5e-05|no
30360|3.5e-05|no
30420|3.5e-05|no
30480|3.5e-05|no
30540|3.5e-05|no
30600|3.5e-05|ouvr v13
30660|3.5e-05|no
30720|3.5e-05|no
30780|3.5e-05|no
30840|3.5e-05|no
30900|3.5e-05|no
30960|3.5e-05|no
31020|3.5e-05|no
31080|3.5e-05|no
31140|3.5e-05|no
31200|3.5e-05|no
31260|3.5e-05|no
31320|3.5e-05|no
31380|3.5e-05|no
31440|3.5e-05|no
31500|3.5e-05|no
31560|3.5e-05|no
31620|3.5e-05|no
31680|3.5e-05|no
31740|3.5e-05|no
31800|3.5e-05|no
31860|3.5e-05|no
31920|3.5e-05|no
31980|3.5e-05|no
32040|3.5e-05|no
32100|3.5e-05|no
32160|3.5e-05|no
32220|3.5e-05|no
32280|3.5e-05|no
32340|3.5e-05|no
32400|3.5e-05|no
32460|3.5e-05|no
32520|3.5e-05|no
32580|3.5e-05|no
32640|3.5e-05|no
32700|3.5e-05|no
32760|3.5e-05|no
32820|3.5e-05|no
32880|3.5e-05|no
32940|3.5e-05|no
33000|3.5e-05|ferm v13
33060|3.5e-05|no
33120|3.5e-05|no
33180|3.5e-05|no
33240|3.5e-05|no
33300|3.5e-05|no
33360|3.5e-05|no
33420|3.5e-05|no
33480|3.5e-05|no
33540|3.5e-05|no
33600|3.5e-05|no
33660|3.5e-05|no
33720|3.5e-05|no
33780|3.5e-05|no
33840|3.5e-05|no
33900|3.5e-05|no
33960|3.5e-05|no
34020|3.5e-05|no
34080|3.5e-05|no
34140|3.5e-05|no
34200|3.5e-05|ouvr v13
34260|3.5e-05|no
34320|3.5e-05|no
34380|3.5e-05|no
34440|3.5e-05|no
34500|3.5e-05|no
34560|3.5e-05|no
34620|3.5e-05|no
34680|3.5e-05|no
34740|3.5e-05|no
34800|3.5e-05|no
34860|3.5e-05|no
34920|3.5e-05|no
34980|3.5e-05|no
35040|3.5e-05|no
35100|3.5e-05|no
35160|3.5e-05|no
35220|3.5e-05|no
35280|3.5e-05|no
35340|3.5e-05|no
35400|3.5e-05|no
35460|3.5e-05|no
35520|3.5e-05|no
35580|3.5e-05|no
35640|3.5e-05|no
35700|3.5e-05|no
35760|3.5e-05|no
35820|3.5e-05|no
35880|3.5e-05|no
35940|3.5e-05|no
36000|3.5e-05|no
36060|3.5e-05|no
36120|3.5e-05|no
36180|3.5e-05|no
36240|3.5e-05|no
36300|3.5e-05|no
36360|3.5e-05|no
36420|3.5e-05|no
36480|3.5e-05|no
36540|3.5e-05|no
36600|3.5e-05|ferm v13
36660|3.5e-05|no
36720|3.5e-05|no
36780|3.5e-05|no
36840|3.5e-05|no
36900|3.5e-05|no
36960|3.5e-05|no
37020|3.5e-05|no
37080|3.5e-05|no
37140|3.5e-05|no
37200|3.5e-05|no
37260|3.5e-05|no
37320|3.5e-05|no
37380|3.5e-05|no
37440|3.5e-05|no
37500|3.5e-05|no
37560|3.5e-05|no
37620|3.5e-05|no
37680|3.5e-05|no
37740|3.5e-05|no
37800|3.5e-05|ouvr v13
37860|3.5e-05|no
37920|3.5e-05|no
37980|3.5e-05|no
38040|3.5e-05|no
38100|3.5e-05|no
38160|3.5e-05|no
38220|3.5e-05|no
38280|3.5e-05|no
38340|3.5e-05|no
38400|3.5e-05|no
38460|3.5e-05|no
38520|3.5e-05|no
38580|3.5e-05|no
38640|3.5e-05|no
38700|3.5e-05|no
38760|3.5e-05|no
38820|3.5e-05|no
38880|3.5e-05|no
38940|3.5e-05|no
39000|3.5e-05|no
39060|3.5e-05|no
39120|3.5e-05|no
39180|3.5e-05|no
39240|3.5e-05|no
39300|3.5e-05|no
39360|3.5e-05|no
39420|3.5e-05|no
39480|3.5e-05|no
39540|3.5e-05|no
39600|3.5e-05|no
39660|3.5e-05|no
39720|3.5e-05|no
39780|3.5e-05|no
39840|3.5e-05|no
39900|3.5e-05|no
39960|3.5e-05|no
40020|3.5e-05|no
40080|3.5e-05|no
40140|3.5e-05|no
40200|3.5e-05|ferm v13
40260|3.5e-05|no
40320|3.5e-05|no
40380|3.5e-05|no
40440|3.5e-05|no
40500|3.5e-05|no
40560|3.5e-05|no
40620|3.5e-05|no
40680|3.5e-05|no
40740|3.5e-05|no
40800|3.5e-05|no
40860|3.5e-05|no
40920|3.5e-05|no
40980|3.5e-05|no
41040|3.5e-05|no
41100|3.5e-05|no
41160|3.5e-05|no
41220|3.5e-05|no
41280|3.5e-05|no
41340|3.5e-05|no
41400|3.5e-05|ouvr v13
41460|3.5e-05|no
41520|3.5e-05|no
41580|3.5e-05|no
41640|3.5e-05|no
41700|3.5e-05|no
41760|3.5e-05|no
41820|3.5e-05|no
41880|3.5e-05|no
41940|3.5e-05|no
42000|3.5e-05|no
42060|3.5e-05|no
42120|3.5e-05|no
42180|3.5e-05|no
42240|3.5e-05|no
42300|3.5e-05|no
42360|3.5e-05|no
42420|3.5e-05|no
42480|3.5e-05|no
42540|3.5e-05|no
42600|3.5e-05|no
42660|3.5e-05|no
42720|3.5e-05|no
42780|3.5e-05|no
42840|3.5e-05|no
42900|3.5e-05|no
42960|3.5e-05|no
43020|3.5e-05|no
43080|3.5e-05|no
43140|3.5e-05|no
43200|3.5e-05|no
43260|3.5e-05|no
43320|3.5e-05|no
43380|3.5e-05|no
43440|3.5e-05|no
43500|3.5e-05|no
43560|3.5e-05|no
43620|3.5e-05|no
43680|3.5e-05|no
43740|3.5e-05|no
43800|3.5e-05|ferm v13
43860|3.5e-05|no
43920|3.5e-05|no
43980|3.5e-05|no
44040|3.5e-05|no
44100|3.5e-05|no
44160|3.5e-05|no
44220|3.5e-05|no
44280|3.5e-05|no
44340|3.5e-05|no
44400|3.5e-05|no
44460|3.5e-05|no
44520|3.5e-05|no
44580|3.5e-05|no
44640|3.5e-05|no
44700|3.5e-05|no
44760|3.5e-05|no
44820|3.5e-05|no
44880|3.5e-05|no
44940|3.5e-05|no
45000|3.5e-05|ouvr v13
45060|3.5e-05|no
45120|3.5e-05|no
45180|3.5e-05|no
45240|3.5e-05|no
45300|3.5e-05|no
45360|3.5e-05|no
45420|3.5e-05|no
45480|3.5e-05|no
45540|3.5e-05|no
45600|3.5e-05|no
45660|3.5e-05|no
45720|3.5e-05|no
45780|3.5e-05|no
45840|3.5e-05|no
45900|3.5e-05|no
45960|3.5e-05|no
46020|3.5e-05|no
46080|3.5e-05|no
46140|3.5e-05|no
46200|3.5e-05|no
46260|3.5e-05|no
46320|3.5e-05|no
46380|3.5e-05|no
46440|3.5e-05|no
46500|3.5e-05|no
46560|3.5e-05|no
46620|3.5e-05|no
46680|3.5e-05|no
46740|3.5e-05|no
46800|3.5e-05|no
46860|3.5e-05|no
46920|3.5e-05|no
46980|3.5e-05|no
47040|3.5e-05|no
47100|3.5e-05|no
47160|3.5e-05|no
47220|3.5e-05|no
47280|3.5e-05|no
47340|3.5e-05|no
47400|3.5e-05|ferm v13
47460|3.5e-05|no
47520|3.5e-05|no
47580|3.5e-05|no
47640|3.5e-05|no
47700|3.5e-05|no
47760|3.5e-05|no
47820|3.5e-05|no
47880|3.5e-05|no
47940|3.5e-05|no
48000|3.5e-05|no
48060|3.5e-05|no
48120|3.5e-05|no
48180|3.5e-05|no
48240|3.5e-05|no
48300|3.5e-05|no
48360|3.5e-05|no
48420|3.5e-05|no
48480|3.5e-05|no
48540|3.5e-05|no
48600|3.5e-05|ouvr v13
48660|3.5e-05|no
48720|3.5e-05|no
48780|3.5e-05|no
48840|3.5e-05|no
48900|3.5e-05|no
48960|3.5e-05|no
49020|3.5e-05|no
49080|3.5e-05|no
49140|3.5e-05|no
49200|3.5e-05|no
49260|3.5e-05|no
49320|3.5e-05|no
49380|3.5e-05|no
49440|3.5e-05|no
49500|3.5e-05|no
49560|3.5e-05|no
49620|3.5e-05|no
49680|3.5e-05|no
49740|3.5e-05|no
49800|3.5e-05|no
49860|3.5e-05|no
49920|3.5e-05|no
49980|3.5e-05|no
50040|3.5e-05|no
50100|3.5e-05|no
50160|3.5e-05|no
50220|3.5e-05|no
50280|3.5e-05|no
50340|3.5e-05|no
50400|3.5e-05|no
50460|3.5e-05|no
50520|3.5e-05|no
50580|3.5e-05|no
50640|3.5e-05|no
50700|3.5e-05|no
50760|3.5e-05|no
50820|3.5e-05|no
50880|3.5e-05|no
50940|3.5e-05|no
51000|3.5e-05|ferm v13
51060|3.5e-05|no
51120|3.5e-05|no
51180|3.5e-05|no
51240|3.5e-05|no
51300|3.5e-05|no
51360|3.5e-05|no
51420|3.5e-05|no
51480|3.5e-05|no
51540|3.5e-05|no
51600|3.5e-05|no
51660|3.5e-05|no
51720|3.5e-05|no
51780|3.5e-05|no
51840|3.5e-05|no
51900|3.5e-05|no
51960|3.5e-05|no
52020|3.5e-05|no
52080|3.5e-05|no
52140|3.5e-05|no
52200|3.5e-05|ouvr v13
52260|3.5e-05|no
52320|3.5e-05|no
52380|3.5e-05|no
52440|3.5e-05|no
52500|3.5e-05|no
52560|3.5e-05|no
52620|3.5e-05|no
52680|3.5e-05|no
52740|3.5e-05|no
52800|3.5e-05|no
52860|3.5e-05|no
52920|3.5e-05|no
52980|3.5e-05|no
53040|3.5e-05|no
53100|3.5e-05|no
53160|3.5e-05|no
53220|3.5e-05|no
53280|3.5e-05|no
53340|3.5e-05|no
53400|3.5e-05|no
53460|3.5e-05|no
53520|3.5e-05|no
53580|3.5e-05|no
53640|3.5e-05|no
53700|3.5e-05|no
53760|3.5e-05|no
53820|3.5e-05|no
53880|3.5e-05|no
53940|3.5e-05|no
54000|3.5e-05|no
54060|3.5e-05|no
54120|3.5e-05|no
54180|3.5e-05|no
54240|3.5e-05|no
54300|3.5e-05|no
54360|3.5e-05|no
54420|3.5e-05|no
54480|3.5e-05|no
54540|3.5e-05|no
54600|3.5e-05|ferm v13
54660|3.5e-05|no
54720|3.5e-05|no
54780|3.5e-05|no
54840|3.5e-05|no
54900|3.5e-05|no
54960|3.5e-05|no
55020|3.5e-05|no
55080|3.5e-05|no
55140|3.5e-05|no
55200|3.5e-05|no
55260|3.5e-05|no
55320|3.5e-05|no
55380|3.5e-05|no
55440|3.5e-05|no
55500|3.5e-05|no
55560|3.5e-05|no
55620|3.5e-05|no
55680|3.5e-05|no
55740|3.5e-05|no
55800|3.5e-05|ouvr v13
55860|3.5e-05|no
55920|3.5e-05|no
55980|3.5e-05|no
56040|3.5e-05|no
56100|3.5e-05|no
56160|3.5e-05|no
56220|3.5e-05|no
56280|3.5e-05|no
56340|3.5e-05|no
56400|3.5e-05|no
56460|3.5e-05|no
56520|3.5e-05|no
56580|3.5e-05|no
56640|3.5e-05|no
56700|3.5e-05|no
56760|3.5e-05|no
56820|3.5e-05|no
56880|3.5e-05|no
56940|3.5e-05|no
57000|3.5e-05|no
57060|3.5e-05|no
57120|3.5e-05|no
57180|3.5e-05|no
57240|3.5e-05|no
57300|3.5e-05|no
57360|3.5e-05|no
57420|3.5e-05|no
57480|3.5e-05|no
57540|3.5e-05|no
57600|3.5e-05|no
57660|3.5e-05|no
57720|3.5e-05|no
57780|3.5e-05|no
57840|3.5e-05|no
57900|3.5e-05|no
57960|3.5e-05|no
58020|3.5e-05|no
58080|3.5e-05|no
58140|3.5e-05|no
58200|3.5e-05|ferm v13
58260|3.5e-05|no
58320|3.5e-05|no
58380|3.5e-05|no
58440|3.5e-05|no
58500|3.5e-05|no
58560|3.5e-05|no
58620|3.5e-05|no
58680|3.5e-05|no
58740|3.5e-05|no
58800|3.5e-05|no
58860|3.5e-05|no
58920|3.5e-05|no
58980|3.5e-05|no
59040|3.5e-05|no
59100|3.5e-05|no
59160|3.5e-05|no
59220|3.5e-05|no
59280|3.5e-05|no
59340|3.5e-05|no
59400|3.5e-05|ouvr v13
59460|3.5e-05|no
59520|3.5e-05|no
59580|3.5e-05|no
59640|3.5e-05|no
59700|3.5e-05|no
59760|3.5e-05|no
59820|3.5e-05|no
59880|3.5e-05|no
59940|3.5e-05|no
60000|3.5e-05|no
60060|3.5e-05|no
60120|3.5e-05|no
60180|3.5e-05|no
60240|3.5e-05|no
60300|3.5e-05|no
60360|3.5e-05|no
60420|3.5e-05|no
60480|3.5e-05|no
60540|3.5e-05|no
60600|3.5e-05|no
60660|3.5e-05|no
60720|3.5e-05|no
60780|3.5e-05|no
60840|3.5e-05|no
60900|3.5e-05|no
60960|3.5e-05|no
61020|3.5e-05|no
61080|3.5e-05|no
61140|3.5e-05|no
61200|3.5e-05|no
61260|3.5e-05|no
61320|3.5e-05|no
61380|3.5e-05|no
61440|3.5e-05|no
61500|3.5e-05|no
61560|3.5e-05|no
61620|3.5e-05|no
61680|3.5e-05|no
61740|3.5e-05|no
61800|3.5e-05|ferm v13
61860|3.5e-05|no
61920|3.5e-05|no
61980|3.5e-05|no
62040|3.5e-05|no
62100|3.5e-05|no
62160|3.5e-05|no
62220|3.5e-05|no
62280|3.5e-05|no
62340|3.5e-05|no
62400|3.5e-05|no
62460|3.5e-05|no
62520|3.5e-05|no
62580|3.5e-05|no
62640|3.5e-05|no
62700|3.5e-05|no
62760|3.5e-05|no
62820|3.5e-05|no
62880|3.5e-05|no
62940|3.5e-05|no
63000|3.5e-05|ouvr v13
63060|3.5e-05|no
63120|3.5e-05|no
63180|3.5e-05|no
63240|3.5e-05|no
63300|3.5e-05|no
63360|3.5e-05|no
63420|3.5e-05|no
63480|3.5e-05|no
63540|3.5e-05|no
63600|3.5e-05|no
63660|3.5e-05|no
63720|3.5e-05|no
63780|3.5e-05|no
63840|3.5e-05|no
63900|3.5e-05|no
63960|3.5e-05|no
64020|3.5e-05|no
64080|3.5e-05|no
64140|3.5e-05|no
64200|3.5e-05|no
64260|3.5e-05|no
64320|3.5e-05|no
64380|3.5e-05|no
64440|3.5e-05|no
64500|3.5e-05|no
64560|3.5e-05|no
64620|3.5e-05|no
64680|3.5e-05|no
64740|3.5e-05|no
64800|3.5e-05|no
64860|3.5e-05|no
64920|3.5e-05|no
64980|3.5e-05|no
65040|3.5e-05|no
65100|3.5e-05|no
65160|3.5e-05|no
65220|3.5e-05|no
65280|3.5e-05|no
65340|3.5e-05|no
65400|3.5e-05|ferm v13
65460|3.5e-05|no
65520|3.5e-05|no
65580|3.5e-05|no
65640|3.5e-05|no
65700|3.5e-05|no
65760|3.5e-05|no
65820|3.5e-05|no
65880|3.5e-05|no
65940|3.5e-05|no
66000|3.5e-05|no
66060|3.5e-05|no
66120|3.5e-05|no
66180|3.5e-05|no
66240|3.5e-05|no
66300|3.5e-05|no
66360|3.5e-05|no
66420|3.5e-05|no
66480|3.5e-05|no
66540|3.5e-05|no
66600|3.5e-05|ouvr v13
66660|3.5e-05|no
66720|3.5e-05|no
66780|3.5e-05|no
66840|3.5e-05|no
66900|3.5e-05|no
66960|3.5e-05|no
67020|3.5e-05|no
67080|3.5e-05|no
67140|3.5e-05|no
67200|3.5e-05|no
67260|3.5e-05|no
67320|3.5e-05|no
67380|3.5e-05|no
67440|3.5e-05|no
67500|3.5e-05|no
67560|3.5e-05|no
67620|3.5e-05|no
67680|3.5e-05|no
67740|3.5e-05|no
67800|3.5e-05|no
67860|3.5e-05|no
67920|3.5e-05|no
67980|3.5e-05|no
68040|3.5e-05|no
68100|3.5e-05|no
68160|3.5e-05|no
68220|3.5e-05|no
68280|3.5e-05|no
68340|3.5e-05|no
68400|3.5e-05|no
68460|3.5e-05|no
68520|3.5e-05|no
68580|3.5e-05|no
68640|3.5e-05|no
68700|3.5e-05|no
68760|3.5e-05|no
68820|3.5e-05|no
68880|3.5e-05|no
68940|3.5e-05|no
69000|3.5e-05|ferm v13
69060|3.5e-05|no
69120|3.5e-05|no
69180|3.5e-05|no
69240|3.5e-05|no
