t|uc_0|ud|m|x_0|x_1|x_2|h_0|h_1|h_2|h_3|h_4|yc_0|yc_1|yd
102000|3.5e-05|no|Nom2|3.7834584816954613|1.5603963872028002|1.5842730071608688|0.701205729218908|0.6394050598269312|0.639765654767102|0.0033942265451034626|0.0033942265451034626|3.794634794889502|106.25058835352253|no
102060|3.5e-05|no|Nom2|3.9168979733848674|1.500794139761284|1.5226284200533806|0.7015043741423403|0.6396213518969254|0.6399817305450262|0.0033962197546572037|0.0033962197546572037|3.9247113756132457|106.66841993626599|no
102120|3.5e-05|no|Nom2|4.052899290289187|1.4394111867911128|1.4630665536489595|0.7018027205701218|0.6398375142306023|0.6401976767163694|0.003398212960224467|0.003398212960224467|4.042019620079365|107.3261505671167|no
102180|3.5e-05|no|Nom2|4.1887623563814556|1.3839474552854114|1.40607250027655|0.7021007688005991|0.6400535469057804|0.6404134933588723|0.0034002061618053636|0.0034002061618053636|4.177352794678542|107.19472512946837|no
102240|3.5e-05|no|Nom2|4.326185877742911|1.3249835915926|1.34632312272246|0.7023985191318204|0.6402694500002315|0.6406291805502289|0.0034021993593998934|0.0034021993593998934|4.330832398880651|107.64664755251093|no
102300|3.5e-05|no|Nom2|4.461269339405601|1.2700202326626273|1.2877577962899744|0.702695971861536|0.6404852235916808|0.6408447383680866|0.0034041925530079453|0.0034041925530079453|4.47636575241075|108.11073566687323|no
102360|3.5e-05|no|Nom2|4.599732752974711|1.2170065816777713|1.2306494502469087|0.7029931272871986|0.6407008677578065|0.6410601668900464|0.0034061857426296305|0.0034061857426296305|4.629623910443504|108.4347289855439|no
102420|3.5e-05|no|Nom2|4.736155202634567|1.160117581666802|1.1789261099921216|0.7032899857059639|0.640916382576241|0.6412754661936624|0.003408178928264949|0.003408178928264949|4.704506242262465|108.99004264591632|no
102480|3.5e-05|no|Nom2|4.87578158514905|1.1077760441763418|1.1261604890537529|0.7035865474146901|0.6411317681245692|0.6414906363564423|0.0034101721099139004|0.0034101721099139004|4.9077942167153505|109.44004828592027|no
102540|3.5e-05|no|Nom2|5.0124073454010825|1.0566700712468051|1.0754624461830613|0.703882812709939|0.64134702448033|0.6417056774558474|0.003412165287576485|0.003412165287576485|4.9949666192058055|109.99779651308904|no
102600|3.5e-05|ouvr v13|Nom2|5.146782434659499|1.0094078783391807|1.020747946320944|0.7041787818879759|0.6415621517210158|0.6419205895692925|0.003414158461252703|0.003414158461252703|5.147773918901734|110.12184698421105|no
102660|3.5e-05|no|Nom1|4.505446826805645|1.099868395863983|1.6088554543389701|0.7043562213816718|0.6417771499240723|0.642135372774146|0.0034161516309426654|0.0034161516309426654|4.4995712117840645|110.9767142838082|no
102720|3.5e-05|no|Nom1|3.9878482345385637|1.3077279507875457|1.9487907472592005|0.7045335544436042|0.641992019166899|0.6423500271477298|0.003418144796646261|0.003418144796646261|3.9892527661834447|111.28913178354316|no
102780|3.5e-05|no|Nom1|3.5776844146767277|1.528141841879284|2.161055568178844|0.7047107811376131|0.6422067595268486|0.6425645527673196|0.0034201379583634894|0.0034201379583634894|3.58175698817577|112.12137166511872|no
102840|3.5e-05|no|Nom1|3.2614512046574236|1.7294797723838058|2.289285542159746|0.7048879015275|0.6424213710812279|0.6427789497101444|0.0034221311160944623|0.0034221311160944623|3.2429342979501734|111.9004367829986|no
102900|3.5e-05|no|Nom1|3.016918656121788|1.8979528616215648|2.364268540800677|0.7050649156770283|0.6426358539072969|0.6429932180533873|0.0034241242698390684|0.0034241242698390684|3.0165619711750105|111.98533241565312|no
102960|3.5e-05|no|Nom1|2.844897951990812|2.0320487883313314|2.401497900496569|0.7052418236499229|0.6428502080822693|0.6432073578741848|0.0034261174195974187|0.0034261174195974187|2.8398201094920674|111.99762763656409|no
103020|3.5e-05|no|Nom1|2.7272325711087246|2.129793806646037|2.415612215250623|0.7054186255098709|0.6430644336833129|0.6434213692496273|0.003428110565369402|0.003428110565369402|2.7411660574868226|112.22603915753194|no
103080|3.5e-05|no|Nom1|2.6517698221829042|2.1986139831904405|2.4160099094619336|0.7055953213205209|0.6432785307875488|0.6436352522567589|0.00343010370715513|0.00343010370715513|2.636371621761862|112.15981615739562|no
103140|3.5e-05|no|Nom1|2.6008017885766574|2.240856792001562|2.4152804940880577|0.7057719111454834|0.6434924994720519|0.6438490069725775|0.003432096844954602|0.003432096844954602|2.5957019523350997|111.6820806071569|no
103200|3.5e-05|no|Nom1|2.5667903768422287|2.2580320512630587|2.4151963199633792|0.7059483950483307|0.643706339813851|0.6440626334740348|0.003434089978767818|0.003434089978767818|2.56225180788885|111.44851872831238|no
103260|3.5e-05|no|Nom1|2.543541456713129|2.267756924797672|2.4096653796870062|0.706124773092597|0.6439200518899284|0.6442761318380362|0.0034360831085947785|0.0034360831085947785|2.5269918696792013|111.2391080933255|no
103320|3.5e-05|no|Nom1|2.532578910775986|2.275496726964294|2.4016163899977405|0.7063010453417786|0.6441336357772207|0.6444895021414413|0.003438076234435483|0.003438076234435483|2.5419056219880205|111.26229788436655|no
103380|3.5e-05|no|Nom1|2.524658256059574|2.276932430831977|2.39930339419058|0.7064772118593332|0.6443470915526182|0.6447027444610633|0.003440069356289932|0.003440069356289932|2.5248559676752627|110.84812155631286|no
103440|3.5e-05|no|Nom1|2.5162483176484183|2.275786375288159|2.3937122817438246|0.706653272708681|0.6445604192929647|0.6449158588736696|0.003442062474158125|0.003442062474158125|2.5277914960218575|110.96160973966842|no
103500|3.5e-05|no|Nom1|2.5097691224555128|2.269651726706033|2.390108456782619|0.7068292279532038|0.6447736190750584|0.6451288454559813|0.0034440555880400625|0.0034440555880400625|2.5104991955714464|110.51733922860305|no
103560|3.5e-05|no|Nom1|2.5081040133929853|2.2647193718333423|2.388247574342964|0.7070050776562455|0.644986690975651|0.6453417042846733|0.003446048697935744|0.003446048697935744|2.509694186861806|110.69138187760063|no
103620|3.5e-05|no|Nom1|2.500869455042166|2.265145828968435|2.380665315691932|0.7071808218811121|0.6451996350714486|0.6455544354363751|0.003448041803845281|0.003448041803845281|2.505544495368058|110.18106794191257|no
